rank,square_id,total_internet_traffic
1061,7167,1183760.634765625
1062,5763,1183020.0029296875
1063,9583,1182103.435546875
1064,6669,1180778.193359375
1065,7068,1180670.142578125
1066,5045,1179832.013671875
1067,3752,1179611.6337890625
1068,6745,1177088.5625
1069,9569,1176749.1806640625
1070,6854,1176234.8017578125
1071,5174,1174534.505859375
1072,4867,1170122.841796875
1073,7647,1169157.5043945312
1074,7270,1168634.439453125
1075,6396,1168249.7177734375
1076,4864,1167716.6469726562
1077,6496,1167621.2236328125
1078,4944,1167454.2885742188
1079,6366,1164659.02734375
1080,3861,1163401.1318359375
1081,8270,1162925.060546875
1082,9986,1161434.7783203125
1083,6760,1160077.9702148438
1084,7555,1157182.16015625
1085,6397,1157036.140625
1086,8477,1156823.3291015625
1087,6955,1156503.4975585938
1088,8275,1155467.734375
1089,6577,1154195.560546875
1090,7653,1154031.392578125
1091,4679,1154028.783203125
1092,8975,1154005.9951171875
1093,8856,1153941.7509765625
1094,7390,1153685.0947265625
1095,5343,1153495.44921875
1096,5564,1150495.7548828125
1097,8375,1150090.2001953125
1098,5878,1149870.3217773438
1099,8959,1148816.6787109375
1100,7489,1148550.548828125
1101,3673,1147965.6396484375
1102,1051,1146964.7548828125
1103,7973,1145628.501953125
1104,9074,1143575.404296875
1105,6795,1142983.2197265625
1106,6895,1142983.2197265625
1107,8378,1142030.546875
1108,4990,1141897.5087890625
1109,9270,1141893.623046875
1110,7986,1141891.6845703125
1111,3966,1139366.306640625
1112,8085,1137016.5556640625
1113,5277,1136661.1396484375
1114,5142,1135291.0615234375
1115,7671,1134647.5517578125
1116,3649,1134433.9052734375
1117,5774,1133423.2888183594
1118,7343,1133045.3984375
1119,4942,1131363.0615234375
1120,8673,1131220.0087890625
1121,8274,1131041.8935546875
1122,6861,1129275.4008789062
1123,3870,1129227.138671875
1124,4744,1128566.5673828125
1125,4977,1126998.521484375
1126,3674,1126267.369140625
1127,5442,1126220.4011230469
1128,5376,1122715.8193359375
1129,8278,1122178.1748046875
1130,6966,1121747.068359375
1131,9784,1121697.30859375
1132,6868,1120787.1953125
1133,4843,1118014.7509765625
1134,4743,1116630.8813476562
1135,6949,1116585.3840332031
1136,7566,1114515.5600585938
1137,5843,1114461.291015625
1138,7442,1112558.701171875
1139,6894,1111589.7763671875
1140,7991,1111103.48828125
1141,6954,1110246.125
1142,3773,1110090.9892578125
1143,3453,1108565.86328125
1144,9075,1108198.9560546875
1145,7553,1108091.7270507812
1146,8174,1107784.6611328125
1147,9987,1107479.0913085938
1148,3775,1107352.357421875
1149,7889,1105199.5537109375
1150,9984,1104718.7177734375
1151,3865,1104424.4697265625
1152,8773,1103126.919921875
1153,6155,1103045.3046875
1154,8757,1102014.033203125
1155,8055,1101562.4658203125
1156,8269,1100579.8835449219
1157,6556,1100505.1411132812
1158,4228,1099491.072265625
1159,5041,1098351.0458984375
1160,951,1097205.6943359375
1161,5973,1096687.3061523438
1162,6978,1096450.072265625
1163,7078,1095815.0615234375
1164,5274,1095183.5751953125
1165,7156,1093709.9091796875
1166,8076,1092705.4453125
1167,4227,1092615.0166015625
1168,6378,1091135.7783203125
1169,5975,1090069.0268554688
1170,8661,1086020.4755859375
1171,7543,1085971.7314453125
1172,7176,1084596.611328125
1173,9568,1084356.8525390625
1174,3747,1083325.953125
1175,1052,1081899.779296875
1176,7159,1081200.9916992188
1177,4226,1079350.060546875
1178,4669,1079111.1977539062
1179,4866,1077999.3330078125
1180,7339,1076301.1328125
1181,8873,1074980.5087890625
1182,6650,1074464.404296875
1183,7492,1073966.0126953125
1184,3563,1070063.0830078125
1185,5747,1069669.8872070312
1186,6859,1068777.8149414062
1187,6768,1067635.154296875
1188,7854,1066955.4873046875
1189,8858,1064212.279296875
1190,8835,1063038.767578125
1191,9168,1061910.2294921875
1192,8389,1061755.953125
1193,6867,1061108.1767578125
1194,5475,1061024.1689453125
1195,3774,1060874.849609375
1196,7340,1059580.7353515625
1197,6794,1056189.587890625
1198,7724,1055561.4080200195
1199,7988,1054856.5087890625
1200,4164,1053607.091796875
1201,3875,1052151.4892578125
1202,3118,1051902.599609375
1203,6679,1051313.7124023438
1204,7046,1050510.0126953125
1205,8290,1049950.9765625
1206,6855,1048908.4721679688
1207,3433,1047381.6416015625
1208,3753,1046974.193359375
1209,6076,1044837.0126953125
1210,7852,1044630.3662109375
1211,7241,1044570.2744140625
1212,6769,1044503.57421875
1213,8011,1043973.5986328125
1214,8478,1041982.3369140625
1215,6444,1041777.5478515625
1216,5876,1039277.7387695312
1217,6960,1039207.48046875
1218,1152,1038993.677734375
1219,7646,1038944.3151855469
1220,6395,1038680.7119140625
1221,6945,1038171.0263671875
1222,3553,1037987.7900390625
1223,9174,1037816.818359375
1224,5165,1037540.2353515625
1225,9158,1037076.2451171875
1226,7172,1037062.9228515625
1227,8291,1036965.3603515625
1228,9150,1036117.2822265625
1229,8289,1036079.2265625
1230,4827,1034008.982421875
1231,3336,1032459.7109375
1232,7284,1031948.6477050781
1233,3353,1031438.556640625
1234,7045,1030600.26171875
1235,7970,1030205.6708984375
1236,4868,1027119.62109375
1237,6860,1025395.427734375
1238,8656,1024713.966796875
1239,9167,1024573.357421875
1240,8052,1023583.0
1241,6495,1023411.0615234375
1242,3654,1023048.7705078125
1243,8186,1021714.9521484375
1244,5342,1021061.892791748
1245,3946,1020796.724609375
1246,9251,1020661.720703125
1247,6497,1020408.8310546875
1248,7592,1020118.9169921875
1249,7444,1019521.0693359375
1250,8976,1019050.8095703125
1251,3653,1018258.29296875
1252,7954,1017883.0048828125
1253,4871,1016669.7055664062
1254,3845,1016254.2138671875
1255,9058,1016062.630859375
1256,5141,1015354.2312011719
1257,9250,1015190.0146484375
1258,7154,1014646.1513671875
1259,8390,1014046.99609375
1260,4479,1013695.1079101562
1261,3564,1013592.51171875
1262,9060,1012748.9697265625
1263,3657,1011236.2314453125
1264,3874,1011067.9013671875
1265,4664,1010867.4594726562
1266,5464,1010867.291015625
1267,8872,1010723.828125
1268,4267,1009833.3310546875
1269,7725,1009323.8811645508
1270,3652,1009309.0732421875
1271,2246,1008644.7626953125
1272,8852,1008616.134765625
1273,1247,1008318.29296875
1274,9151,1006060.6650390625
1275,247,1002532.3212890625
1276,8388,1002400.2490234375
1277,7644,1001962.40625
1278,5091,1001543.7431640625
1279,3765,1000239.8857421875
1280,8088,1000007.6064453125
1281,7972,999816.8427734375
1282,7050,999569.8940429688
1283,3218,997583.984375
1284,8958,997210.5771484375
1285,7075,995263.125
1286,3660,994969.341796875
1287,8490,994764.7451171875
1288,9175,994728.8974609375
1289,8391,994642.7783203125
1290,6845,994499.64453125
1291,5974,994192.7770996094
1292,952,992458.1748046875
1293,5241,990634.0319824219
1294,3733,990414.25
1295,6651,989032.8564453125
1296,8491,988294.857421875
1297,6354,988221.216796875
1298,3761,987605.431640625
1299,7085,987148.8834228516
1300,9887,986828.60546875
1301,8489,986562.2822265625
1302,3435,985464.984375
1303,3876,985396.2509765625
1304,4465,983991.5805664062
1305,5040,983579.5078125
1306,4379,983283.6958007812
1307,9584,980138.87109375
1308,7057,979470.5375976562
1309,4127,979468.48046875
1310,4266,979378.3369140625
1311,4763,978107.478515625
1312,7239,976908.5302734375
1313,9194,976624.2109375
1314,3434,976507.845703125
1315,3334,976507.845703125
1316,8952,976059.109375
1317,9057,975935.37890625
1318,4940,975803.0141601562
1319,851,975096.3330078125
1320,9477,974567.5654296875
1321,9195,973977.4423828125
1322,4029,973040.99609375
1323,4229,972168.962890625
1324,6676,971459.673828125
1325,4468,970756.0629882812
1326,5976,970532.447265625
1327,7344,969837.8154296875
1328,8570,968770.8984375
1329,9295,968622.73046875
1330,7342,968280.0849609375
1331,6848,968223.1845703125
1332,6846,967136.552734375
1333,4027,966637.92578125
1334,5874,966210.408203125
1335,6877,966147.556640625
1336,9466,966106.369140625
1337,8619,965150.8251953125
1338,4889,964741.2543945312
1339,4742,963901.2573242188
1340,4779,963787.005859375
1341,2146,960852.0947265625
1342,8153,959782.376953125
1343,3253,958935.533203125
1344,7391,958159.1953125
1345,6866,954330.5380859375
1346,3385,953703.599609375
1347,3285,953696.7685546875
1348,6765,953338.59765625
1349,7162,952234.1103515625
1350,6974,951551.029296875
1351,3951,951338.4125976562
1352,7955,950228.2744140625
1353,6044,948323.4013671875
1354,6173,946844.2548828125
1355,5043,945696.7116699219
1356,3867,944890.357421875
1357,7081,944093.7431640625
1358,5373,942543.2841796875
1359,8770,941266.2587890625
1360,1147,941199.529296875
1361,6847,941089.0668945312
1362,8185,940441.2900390625
1363,8919,940313.9931640625
1364,3734,940308.9033203125
1365,4268,938868.9375
1366,3337,938630.1220703125
1367,3554,938469.205078125
1368,3335,937391.9755859375
1369,8621,937105.1455078125
1370,8719,937105.1455078125
1371,8720,937105.1455078125
1372,8819,937105.1447753906
1373,6878,937087.814453125
1374,8519,937022.0765991211
1375,8721,936922.396484375
1376,7544,936406.30859375
1377,8188,933996.603515625
1378,3036,933871.373046875
1379,7757,932082.015625
1380,8960,929856.3681640625
1381,7853,929788.455078125
1382,6695,929740.2529296875
1383,4478,929543.4267578125
1384,3648,928756.587890625
1385,9073,928680.8583984375
1386,8920,927153.859375
1387,4243,926318.529296875
1388,8012,926286.525390625
1389,3663,925639.5556640625
1390,8578,923851.4931640625
1391,8761,923807.2001953125
1392,3664,923560.3466796875
1393,6355,922803.15234375
1394,4941,922608.2856445312
1395,4047,922281.91015625
1396,8851,922153.9951171875
1397,3929,921916.78515625
1398,4767,921217.7397460938
1399,6465,920577.72265625
1400,5379,920312.9848632812
1401,5265,918538.0014648438
1402,9560,917348.29296875
1403,9460,917348.29296875
1404,9561,917348.29296875
1405,9562,917348.29296875
1406,9661,917153.9140625
1407,6964,916315.4033203125
1408,9461,916080.84765625
1409,4842,915697.0632324219
1410,7070,915440.6721191406
1411,8820,915351.0146484375
1412,6946,914533.8681640625
1413,8080,913514.1474609375
1414,3386,913432.1103515625
1415,6749,913176.7797851562
1416,9979,911065.419921875
1417,3672,909788.970703125
1418,9662,909419.46875
1419,2046,909260.8530273438
1420,6256,909054.6645507812
1421,9173,908719.4912109375
1422,3762,908441.595703125
1423,5875,908395.5205078125
1424,7771,908370.4741210938
1425,9396,908131.595703125
1426,7366,908123.2563476562
1427,4129,908123.123046875
1428,7593,908048.6201171875
1429,3873,907780.1533203125
1430,8751,907377.7197265625
1431,8973,906582.36328125
1432,7886,906464.37109375
1433,7453,906084.8388671875
1434,6172,905595.4711914062
1435,7572,905215.5546875
1436,5039,904122.6655273438
1437,2266,903841.8684082031
1438,8086,902573.6455078125
1439,8620,901583.3798828125
1440,8663,901393.8193359375
1441,3454,901378.10546875
1442,8752,901242.8193359375
1443,7624,900407.978729248
1444,7158,900242.6796875
1445,9294,900217.23046875
1446,6244,898557.2709960938
1447,6357,898472.7478027344
1448,8288,897655.9375
1449,7157,897251.1882324219
1450,8758,897091.84765625
1451,7691,896894.5380859375
1452,3776,896336.7768554688
1453,9366,896320.1943359375
1454,9172,896220.0380859375
1455,9395,895794.50390625
1456,347,893693.2001953125
1457,5167,893239.701171875
1458,4028,893045.033203125
1459,1948,892762.3193359375
1460,3675,892251.1904296875
1461,5441,891656.267578125
1462,6467,891551.146484375
1463,7086,891409.9477539062
1464,5341,890973.3291714191
1465,5042,890758.5886230469
1466,1848,890686.416015625
1467,5275,890588.1474609375
1468,7623,889415.6592102051
1469,8636,889260.2470703125
1470,4878,889236.1513671875
1471,9476,888969.3271484375
1472,8180,888783.994140625
1473,8392,888736.546875
1474,9360,887536.3828125
1475,4030,887507.537109375
1476,6454,886246.05078125
1477,6154,884898.08984375
1478,7890,884364.9580078125
1479,8561,884233.244140625
1480,7389,884105.990234375
1481,6865,883834.427734375
1482,9577,883626.2685546875
1483,8488,883014.677734375
1484,3555,882049.181640625
1485,3333,881960.2705078125
1486,7242,881332.5966796875
1487,8660,881250.7236328125
1488,1053,880734.1318359375
1489,6944,880706.3828125
1490,5380,878707.4663085938
1491,9397,878018.4658203125
1492,8469,877996.2490234375
1493,5381,877198.77734375
1494,9157,877125.97265625
1495,9361,876748.0068359375
1496,4051,875450.0112304688
1497,5480,874643.8002929688
1498,8659,874530.841796875
1499,7243,873629.2060546875
1500,7041,873490.4912109375
1501,6779,873425.046875
1502,9377,870572.560546875
1503,6661,870570.2866210938
1504,5166,870234.6064453125
1505,6896,869114.2265625
1506,2936,869065.0830078125
1507,7074,868385.5966796875
1508,3737,868117.83203125
1509,4678,868017.6328125
1510,7645,867491.857421875
1511,3234,867321.1943359375
1512,3866,867165.1875
1513,7177,866804.6337890625
1514,3235,865687.6376953125
1515,5663,865111.2124023438
1516,4966,864489.3842773438
1517,4265,864368.2998046875
1518,8569,863076.7802734375
1519,7884,862988.75390625
1520,5779,862370.5859375
1521,2338,862176.5107421875
1522,9485,861769.4716796875
1523,7424,861423.0458984375
1524,8759,861323.0947265625
1525,3352,861007.9072265625
1526,3037,860067.0166015625
1527,5044,859722.4250488281
1528,8821,859489.0322265625
1529,9660,858440.6142578125
1530,4466,858426.1196289062
1531,5377,857599.4428710938
1532,9462,857582.5830078125
1533,8369,857072.1201171875
1534,9497,856356.88671875
1535,3185,856333.6318359375
1536,9152,856077.3671875
1537,3647,856022.8173828125
1538,4329,855882.5771484375
1539,3665,855829.3623046875
1540,9886,855787.4287109375
1541,6965,855278.09765625
1542,7867,854401.2346191406
1543,8776,853890.3837890625
1544,6379,853715.3081054688
1545,47,852823.3618164062
1546,7525,852427.1204833984
1547,7891,851358.673828125
1548,7791,851133.64453125
1549,2339,850994.587890625
1550,9271,850897.083984375
1551,4766,850704.62109375
1552,7175,850686.2319335938
1553,6660,849912.3579101562
1554,5242,849417.3472900391
1555,8074,849303.015625
1556,3284,849173.294921875
1557,7552,849068.73046875
1558,8559,848807.3525390625
1559,3551,848710.84765625
1560,7892,848695.1865234375
1561,4380,848440.7446289062
1562,5664,848116.9736328125
1563,8652,847859.4765625
1564,7792,847269.2802734375
1565,852,847162.9853515625
1566,9371,846885.6923828125
1567,4369,846823.2084960938
1568,3452,846759.1572265625
1569,7551,846550.359375
1570,6254,845562.8466796875
1571,9170,845354.875
1572,7044,845208.884765625
1573,4130,844722.296875
1574,7971,844211.578125
1575,7142,844203.7275390625
1576,7143,844144.955078125
1577,7542,843714.4990234375
1578,8635,841848.3603515625
1579,8287,841299.6689453125
1580,7790,841070.15234375
1581,8859,840900.9970703125
1582,5374,840232.1948242188
1583,7341,840130.8125
1584,4368,839796.2680664062
1585,9019,839516.3310546875
1586,6344,839493.9858398438
1587,7643,839142.5234375
1588,7753,838533.9501953125
1589,2047,837878.0
1590,9171,837733.955078125
1591,6755,836871.7941894531
1592,9072,836420.24609375
1593,1150,836077.9375
1594,1947,836068.806640625
1595,7666,835925.859375
1596,7440,835895.267578125
1597,8669,835862.2021484375
1598,8977,835706.0146484375
1599,3236,835608.0283203125
1600,8552,835381.2426757812
1601,7887,835080.890625
1602,5849,834858.6391601562
1603,8739,834819.451171875
1604,1346,834576.935546875
1605,2147,833245.7348632812
1606,7145,831909.82421875
1607,3184,831623.640625
1608,7871,831582.0708007812
1609,9296,831354.392578125
1610,8871,830321.4638671875
1611,9876,830073.80859375
1612,8818,829952.8759765625
1613,2045,829266.173828125
1614,3768,829082.8974609375
1615,8387,828878.072265625
1616,3463,828875.3369140625
1617,7441,828359.462890625
1618,4480,828124.9760742188
1619,3549,827643.9350585938
1620,6776,827061.4907226562
1621,9258,826693.228515625
1622,4569,825752.080078125
1623,8560,825437.0888671875
1624,8956,824396.85546875
1625,9169,824313.6474609375
1626,7141,824013.109375
1627,8638,823826.923828125
1628,3282,823777.2048339844
1629,3182,823777.2048339844
1630,6677,823773.3994140625
1631,3183,823758.1650390625
1632,6777,823559.2436523438
1633,6778,823559.2436523438
1634,6678,823559.2436523438
1635,3354,823270.4775390625
1636,3381,821979.0629882812
1637,8179,820116.369140625
1638,7974,820055.7958984375
1639,9770,819953.0703125
1640,7367,819461.4189453125
1641,3380,818891.5522460938
1642,3480,818849.5234375
1643,3481,818844.81640625
1644,3581,818553.708984375
1645,5479,818097.9887695312
1646,7465,816504.09765625
1647,7873,816465.4375
1648,7774,816465.4375
1649,5579,816430.353515625
1650,7968,815494.548828125
1651,9951,814593.990234375
1652,9950,814570.017578125
1653,9949,814524.6279296875
1654,9851,814427.3330078125
1655,3538,814232.466796875
1656,3135,813504.3994140625
1657,8452,813248.9013671875
1658,7773,812830.2890625
1659,7040,812601.5654296875
1660,7766,812270.0688476562
1661,3219,812056.251953125
1662,7140,811973.7900390625
1663,4930,811872.0263671875
1664,7692,811431.9541015625
1665,9850,811421.126953125
1666,5778,811311.6662597656
1667,7625,809870.8135070801
1668,3283,809672.916015625
1669,1949,808188.5834960938
1670,3928,808109.62890625
1671,4726,807936.7587890625
1672,3136,807846.86328125
1673,5476,807435.6103515625
1674,9076,806590.0693359375
1675,9778,805650.8271484375
1676,7992,804668.248046875
1677,8568,804070.4228515625
1678,7257,803748.7944335938
1679,2337,803440.353515625
